,ID,Title
2605,11088,Insteon local update
2606,12460,Python spotcrime
2607,12597,Add support for Zillow Zestimate sensor
2608,12652,Remove Z-Wave old/new entity_id attributes
2609,12661,Fix Citybikes naming
2610,13746,Snips sounds
2611,11422,"Fix for asuswrt, telnet not working and presence-detection for router mode"
2612,14351,Add HomeKit support for fans
2613,14065,Add All-Linking capabilities
2614,15699,Add Genie Aladdin Connect cover component
2615,17133,Rewrite opentherm_gw to a component
2616,16903,Added working support for private storage
2617,19595,Use aioharmony for remote.harmony platform
2618,19611,Add device tracker support for EE Brightbox 2 router
2619,20457,Add homekit_controller tests
2620,21531,Add support for Cisco Mobility Express
2621,21823,Add support for Tfiac Climate component
2622,18207,U.S. Geological Survey Earthquake Hazards Program Feed platform
2623,22140,Improve evohome exception handling and fix bugs
2624,23093,Fix niko_home_control integration
2625,23336,Ptvsd debugger component.
2626,27096,Repair SolarEdge_local inverter fahrenheit temperature
2627,27237,Fix Here Travel Time unable to find entity on startup
2628,23811,Add geniushub sensor and binary_sensor
2629,24042,Homekit controller component to use zeroconf discovery
2630,24044,Add websock command to query device for triggers
2631,25249,Only poll HomeKit connection once for all entities on a single bridge/pairing
2632,31122,Add Twitch subscription and additional stats
2633,30359,Add Brother Printer integration
2634,32353,Extend rtorrent sensor functionality
2635,32234,ZHA: Support light flashing
2636,31838,Add unique_id to directv entities
2637,31520,Support vizio pairing through config flow
2638,33067,Fix serial integration connection stability
2639,34367,UniFi - refactor entity management
2640,38559,Reload volumio config entry on update
2641,38333,Move push config from ios to mobile app
2642,39137,Add binary sensors to Risco integration
2643,39240,Add Spotify media browser capability
2644,40436,Add missing unit for signal strength
2645,43984,Add izone control zone
2646,42372,Add Kuler Sky Bluetooth floor lamp integration
2647,44759,Add AsusWrt Scanner Entity
2648,45614,Support templating MQTT triggers
2649,44576,Add tado zone binary sensors
2650,45160,Discover devices from device_trackers with router sources
2651,44029,Add support for EDS0068 onewire sensor
2652,48052,Add color effect to Shelly's color devices
2653,48064,Have pylint warn when user visible log messages do not start with capital letter or end with a period
2654,48611,New overrides in universal media player
2655,49338,Add support for Velux light devices
2656,52230,Add AsusWRT load average sensors
2657,53198,Add more Fritz sensors
2658,53892,System Bridge 2.5.0 - Additional Sensors
2659,54366,Xiaomi miio add coordinator to fan platform
2660,56006,Add 5-minute statistics for sensors
2661,57121,Add new tomorrow.io integration to replace Climacell - Part 1/3
2662,58720,Add Evil Genius Labs integration
2663,59677,Add config_flow for Fronius integration
2664,60997,Statistics component typing
2665,61098,Add xiaomi_miio vacuum current cleaning cycle statistics sensor
2666,59931,Use dataclass for SsdpServiceInfo
2667,62341,Remove deprecated yaml config from broadlink
2668,63138,"Allow area, device, and entity selectors to optionally support multiple selections like target selector"
2669,62806,Followup PR for UniFi Protect integration
2670,64929,Add next starship launch sensor to launch_library
2671,65182,Implement config flow for trafikverket_train
2672,65746,WiZ cleanups part 1
2673,65577,Enable strict typing for powerwall
2674,66074,Use upstream device information for Plugwise
2675,67878,Add switch_as_x integration
2676,68864,Change sharkiqpy to sharkiq
2677,68577,Add ZiGate device on automatic integration USB and ZEROCONF
2678,71667,Use device ID as input for zwave_js WS device cmds
2679,71148,Add tests for Sensibo
2680,72563,Bump intellifire4py to 2.0.0
2681,72999,Fix wind speed SMHI
2682,74243,Resolution center MVP
2683,75094,Add tests for the HDMI-CEC integration
2684,77525,Refactor MQTT tests to use modern platform schema part 2
2685,77387,Refactor MQTT tests to use modern platform schema part 1
2686,78386,Add Button platform to switchbee integration
2687,80478,Decouple Hyperion entitites and clear source when light is off
2688,80579,Add AirQuality SensorState support for Google Assistant
2689,80741,Add HomeKit Door accessory type
2690,80852,Add Lutron Caseta zeroconf discovery for RA3/HWQSX
2691,81184,Landis+Gyr Heat Meter code improvements
2692,82525,Add options flow to enable multiprotocol support on sky connect
2693,82007,Add shelly ble scanner support
2694,102810,Improve AsusWRT integration tests
2695,85377,Add Ezviz update entity
2696,84884,Process late feedback for Reolink
2697,86154,Stricter pylint message control
2698,84780,Add SFR Box integration
2699,87787,Add WS command config/entity_registry/list_for_display
2700,88003,Add stop charge button to renault integration
2701,88849,Add Obihai reboot button
2702,90220,Add livisi window sensor (WDS)
2703,89277,Add door lock device type to matter integration
2704,90248,Add proper support for zwave_js Indicator CC
2705,90603,Fix command_template sensor value_template not being used if json_attributes set
2706,92357,ESPHome Alarm Control Panel
2707,91190,Run socket.gethostbyname in executor in Obihai and Sonos
2708,93833,Add Switch platform to Roborock
2709,103758,Add reauth flow to ring integration
2710,95656,Bump pydaikin 2.10.5
2711,96942,Implement data coordinator for LastFM
2712,98088,Refactor enphase_envoy to have a shared base class
2713,100146,Add diagnostics to Twinkly
2714,99505,Netgear cleanup
2715,104638,Send localization info on websocket_api script errors
2716,104242,Add domain key config validation
2717,99743,Clean up device registry for doors that no longer exist in Aladdin Connect
2718,93238,Add Airzone Cloud integration
2719,101673,Add TURN_OFF and TURN_ON to ClimateEntityFeature
2720,109604,Update Flo test to address review comment
2721,110023,Guard ConfigEntry from being mutated externally without using the built-in interfaces
2722,109485,Add presets to Advantage Air
2723,108806,Add speech-to-text cooldown for local wake word
2724,110884,Add Grid import export to Enphase Envoy
2725,95206,Issues template function
2726,111431,Add WAN port connection control to TP-Link Omada gateways
2727,59841,Add integration_entities template helper
2728,45834,Fix sensor discovery for zwave_js integration
2729,92073,Fix for missing/corrupt names of Matter devices
2730,45552,Add zwave_js add-on config flow support
2731,114726,Add reauth to Teslemetry
2732,115110,Terminate scripts with until and while conditions that execute more than 10000 times
2733,120454,Add LLM tools support for Ollama
2734,105581,Move Insteon configuration panel to config entry
2735,111968,Add open state to LockEntity
2736,112523,Add better testing to vacuum platform
2737,26940,Standardize times in time sensors Jewish calendar
2738,68347,Migrate Unifi Protect last tripped time attributes to their own entities
2739,71874,Adds UP Chime support for UniFi Protect
2740,117098,Add reauth for missing token scope in Husqvarna Automower
2741,109603,Add HDR type attribute to Kodi
2742,113664,Add photovoltaic sensors to ViCare integration
2743,115178,Add reconfigure step for google_travel_time
2744,111212,Add Matter fan platform
2745,120334,Add snapshot tests and feature exclusions to tplink integration
2746,117378,Add tado climate swings and fan level
2747,121605,Add config flow to Wake on LAN
2748,104298,Warn that the minimum SQLite version will change to 3.40.1 as of 2025.2
2749,110576,Add generic URL handler to blueprint importer
2750,121030,Update greeclimate to 2.0.0
2751,122881,Home Connect add FridgeFreezer switch entities
2752,113745,Bump mozart-api to 3.4.1.8.5
2753,127305,"Have statistics functions return a meaningful, non-none result even if only one value is available"
2754,127113,Switch from pysuez to pysuezV2 in Suez Water
2755,3455,Netatmo binary sensor
2756,8553,LIFX: assume default features for unknown products
2757,9523,"Add recorder purge service, rework purge timer"
2758,10077,Add support for Logitech UE Smart Radios.
2759,6939,Add support fo map data from Neato
2760,7668,Add juicenet platform
2761,6664,Update Emby component to async
2762,6153,Added Openhome Support
2763,5535,Update keyboard_remote.py
2764,9112,Add input_text component
2765,12126,Rework Sonos media player platform
2766,14690,Add min_temp and max_temp to MQTT climate device
2767,13456,Add support for Nanoleaf Aurora Light Panels
2768,13275,Cast Integration Cleanup
2769,11701,Improve foscam library exception support
2770,11573,Adds allergy/disease sensor platform from Pollen.com
2771,16115,deCONZ - Support device registry
2772,16468,Add linky sensor
2773,15836,Allow wait template to run the remainder of the script
2774,17120,Manual IP & port configuration for Konnected devices
2775,17119,Z-Wave Config Entry Support
2776,20253,Add separate on/off ids on manual configured IHC lights
2777,19955,Add support for connecting to multiple zoneminder instances
2778,19912,Add notify.html5_dismiss service
2779,17772,deCONZ - retry if setup fails
2780,22592,Add source selection to Heos component
2781,21856,Mobile App: Register devices into the registry
2782,22001,"Entur upgrade to v0.2.0: async polling, number of departures, omit non boarding departures"
2783,21952,Support deCONZ library with exception handling
2784,22473,Add service for adding event to google component
2785,23171,MQTT Vacuum State Device
2786,26810,Bugfix evohome
2787,27571,New sensor platform integration for Orange and Rockland Utility smart energy meter
2788,23633,Entity Cleanup on Z-Wave node removal
2789,23825,HomeKit Controller: Adopt config entries for pairing with homekit accessories
2790,25172,Ps4 reformat media data
2791,28546,Fix Abode capture_image and trigger_quick_action services
2792,31950,Add devices check to iCloud config flow
2793,32206,Add usage sensors for each device sense detects that show power in watts
2794,31825,Add convert_to_pil_image to pil util
2795,32074,Fix bmw connected drive door_lock_state attribute error
2796,34525,Add new Solaredge sensors
2797,35467,Add Device and Integration Services to ISY994
2798,35318,Songpal code and test improvement
2799,35803,Implement Google Assistant media traits
2800,34232,Ensure existing SimpliSafe notifications trigger event on HASS startup
2801,37268,Add Hue manual bridge config flow + options flow
2802,37166,Add AccuWeather integration
2803,38802,Add track_template_result method to events
2804,40714,Allow hdmi_cec to recover from lost connection to adapter without restart
2805,40943,Update Onewire SysBus integration to use a 3rd party library
2806,101037,Allow async_integration_yaml_config to raise if config fails on reload
2807,101762,Suppress logging stack trace on stable build for HomeAssistantError
2808,43877,Create httpx helper to wrap a shared httpx.AsyncClient
2809,41215,Use of reference strings in Transmission config flow
2810,45364,Add SSDP discovery to unifi
2811,44391,Motion Blinds upgrade to local push
2812,45003,Add Ecobee humidifier
2813,44475,Add full list of Tado devices (and battery state)
2814,46861,Delay ZHA group updates to ensure all members are updated first
2815,102285,Add support for zwave_js event entities
2816,49939,Bump Tesla dependency teslajsonpy to 0.18.3
2817,50877,Add strict type annotations to tcp
2818,49898,Improve type annotations for Airly integration
2819,51098,Bump pysma version to 0.5.0
2820,53596,Move TP-Link power and energy switch attributes to sensors
2821,54271,Add state_class attribute to keba integration
2822,57210,Implement privacy_mode for amcrest integration
2823,59393,Honeywell unique id fix
2824,58622,Use DeviceInfo in velbus
2825,58454,Aurora abb energy metering
2826,61355,Fix duplicate metrics in prometheus
2827,61359,Add support for Pet Feeder (cwwsq) in Tuya
2828,58126,Support setting volume in lg_netcast media_player
2829,63920,"Bump pytradfri to 8.0.1 and fix fan preset mode ""Auto"" bug"
2830,63812,Support Tuya strip lights with correct values for saturation and brightness
2831,64305,Add Connectivity sensor to SIA
2832,62157,Fix typing for wemo
2833,63547,Set unique id for config entry in smhi
2834,62824,Add unique id to nissanleaf entities
2835,65126,Remove freebox from mypy ignore list
2836,66454,Improve hvac_mode compatibility of vicare
2837,67164,Add alarm control panel to Overkiz integration
2838,70114,Fix file size last_updated
2839,68757,Wait for Home Assistant start in here_travel_time
2840,68288,Add config flow for integration sensor
2841,75642,Refactor PassiveBluetoothDataUpdateCoordinator to support multiple platforms
2842,74273,Fix key collision between platforms in esphome state updates
2843,77866,Improve performance impact of zwave_js update entity and other tweaks
2844,76221,Add BLE sensor to Aladdin_connect
2845,76089,Fix reload of MQTT config entries
2846,76793,Goodwe reset to 0 at midnight
2847,79732,Update systembridgeconnector to 3.4.8
2848,79671,Refactor Shelly to use data class for ConfigEntry data
2849,79313,Add configuration URL to IPP (Printer)
2850,79820,Make home assistant discoverable via UPnP/SSDP
2851,81758,Detect Early Access versions of UniFi Protect and Warn User
2852,82208,Improve type hints MQTT light schema json
2853,82701,Add translation_key property to entites
2854,84946,Add Whirlpool device_info and has_entity_name
2855,85448,Code styling tweaks to Bluetooth
2856,85657,Consolidate device info and clean-up ISY994 code base
2857,86003,Add update platform to devolo Home Network
2858,86162,Add filters to climate and light service descriptions
2859,87872,Add RAPT Bluetooth integration
2860,88647,Register Fully Kiosk services regardless of setup result
2861,89085,Refactor Livisi Switch and Climate to inherit from a common base class
2862,89644,Add Landis+Gyr poll on restart
2863,90098,Add location field to calendar create_event service supported by Google Calendar and Local Calendar
2864,89433,Landis+Gyr move coordinator to own file
2865,89759,Refactor imap coordinator
2866,91078,Add ssl_cipher_list option to rest
2867,92894,Airzone select improvements
2868,93757,Add WebServer sensors to Airzone Cloud
2869,93854,Add CONFIG_SCHEMA to broadlink
2870,107668,Improve ergonomics of FlowManager.async_show_progress
2871,94039,Add time platform to Roborock
2872,94674,Add websocket command to test intent recognition for default agent
2873,94657,Update service call return values and error handling
2874,96950,Remove restore functionality in Speedtest.net
2875,97053,Add filter for affected areas in NINA warnings
2876,96323,Add Reolink sensor platform
2877,99221,Remove modbus pragma no cover and solve nan
2878,98217,Add unifi power stats for PDU overall AC outlet metrics
2879,100239,Move attributes to be excluded from recording to entity classes
2880,92787,Deprecate Harmony switch platform
2881,104128,Add To-do due date and description fields
2882,105020,Use mocked entity platform for lock service tests
2883,105613,Bump sunweg to 2.0.1
2884,102254,Add typing to Vicare
2885,108233,Add set_conversation_response script action
2886,108053,Add write_registers support for Fan Mode in modbus
2887,112028,Avoid trying to import platforms that do not exist
2888,112168,Refactor integration platforms to import in the executor
2889,113707,Refactor integration startup time to show wall clock time
2890,113271,Support configuring Axis to use HTTPS
2891,103139,Add additional buttons to OctoPrint
2892,113791,Add Lutron Serena tilt only wood blinds
2893,113959,Fix setup timings when config entry platform loads are not awaited
2894,114557,Add adax on/off functionality for local heaters
2895,45081,Add binary_sensor platform to zwave_js
2896,104830,Add Matter custom cluster sensors (Eve Energy Plug energy measurements)
2897,112998,Add binary sensor platform to romy integration
2898,116011,Add re-auth flow for MQTT broker username and password
2899,73240,Fix auth_sign_path with query params
2900,116401,Bump pydantic constraint
2901,121465,Add binary sensor to madVR integration
2902,117764,Implement dynamic sensors for tplink
2903,117269,Add service for Husqvarna Automower
2904,120237,Add DataUpdateCoordinator to pyLoad integration
2905,117759,Add number platform to tplink
2906,115601,Add device trackers to tplink_omada
2907,120262,"Use eventing for some of the upnp sensors, instead of polling"
2908,124106,Install and start Mosquitto MQTT broker add on from MQTT config flow
2909,110547,Extend blebox shutterbox tilt support
2910,123045,Add apsystems diagnostic binary sensors
2911,114204,New template merge_response
2912,124357,Change trigger platform key to trigger
2913,118770,Add OSO Energy services
2914,129066,Fix race condition in statistics that created spikes
2915,9807,Wait_template - support for 'trigger.entity_id' and data_template values
2916,8852,Add support to Dyson 360 Eye robot vacuum using new vacuum platform
2917,8067,Upnp properties
2918,5533,Support for the Orange Livebox Play TV appliance
2919,6420,Delay zwave updates for 100ms to group them.
2920,5724,MQTT discovery
2921,3531,Emoncms history component
2922,9123,Mysensors nodes can be renamed in config file
2923,12539,Adds simulated sensor
2924,14910,Add sound mode support
2925,13372,Added HassOpenCover and HassCloseCover intents
2926,12319,AirVisual: Entity Registry updates and cleanup
2927,13534,Add timeout / debounce (for brightness and others)
2928,11271,Add Chime status and control to Alarm Decoder component
2929,11490,Feature/fritzdect errorhandling
2930,14213,Introduced Iperf3 client sensor
2931,14295,Add zone 3 for Onkyo media player
2932,15684,Netatmo public
2933,17458,Fix flux switch update interval
2934,19801,Add more ads plc types
2935,19444,Add new sensor platform to expose Islamic prayer times
2936,20274,Make Netatmo able to discover both Weather station and Health Coach
2937,21189,Add support for DHT and DS18B20 sensors via Konnected firmware
2938,21402,Tellstick sensor configuration cleanup
2939,20963,Add SmartThings Climate platform
2940,20888,Config Entry migrations
2941,101682,Add update entity for Plex Media Server
2942,22291,Fix tado turn on off
2943,22579,Solax Inverter Sensor Component
2944,22664,Template binary sensor attributes
2945,25534,Change how ring polls for changes to allow more platforms to be added
2946,26444,Standardize Plex server connections
2947,26680,Store ZHA light brightness when fading off to turn on at the correct brightness
2948,23872,Load HA core config from storage
2949,24445,Enphase envoy individual inverter production
2950,24946,Support config flow on custom components
2951,25895,Add current version to updater
2952,30108,Implement ZHA entity classes registry
2953,31090,Add update_entry dict to unique ID flow abort helper
2954,30703,Add resource_template to rest binary_sensor
2955,99451,Migrate ESPHome unique ids to new format
2956,34580,Improve error handling for Powerwall
2957,34664,Add config reloaded events for automation and scene
2958,36049,Add notify_events notify integration
2959,36103,Add lock platform to ozw component
2960,36123,Make generic camera stream_source a template
2961,36263,Make the frontend available sooner (Part 1 of 2)
2962,35590,Websocket media browsing for Plex
2963,34461,Add overlay options wrapper to rpi_camera
2964,36401,Add services to bypass and unbypass zones on NX584
2965,38979,Add HomeKit Controller heater-cooler devices
2966,37691,Use the shared zeroconf instance for homekit_controller
2967,37232,Refactor Influx logic to reduce V1 vs V2 code paths
2968,39694,Implement device migration function in rfxtrx option flow
2969,42485,"Update ""issur_melacha_in_effect"" via time tracking"
2970,42702,Add nest climate support for SDM API
2971,42639,Add support for MQTT Scenes
2972,40304,Update xknx to 0.14.2
2973,40593,Add support for notifying a single user via cisco webex teams
2974,43952,Remove (broken) tahoma integration
2975,41868,Add sensors to Xbox integration
2976,45504,Add zwave_js ZWavePropertyBinarySensory
2977,45732,Bump tuyaha to 0.0.10 and fix set temperature issues
2978,45270,Allow Influxdb CA path in verify_ssl
2979,102418,Add sensor tests to Minecraft Server
2980,46065,Add WiLight Cover
2981,46800,Sort supported features in vlc_telnet
2982,46913,Add cover platform to Somfy TaHoma integration
2983,46379,Add barrier covers to zwave_js integration
2984,49112,Tests for behavior on changing attributes for KNX lights
2985,47720,Add support for light color modes
2986,49386,"Restructure modbus switch, and solve read/write conflicts"
2987,49384,Add target and selectors to remote services
2988,49282,Ensure shutdown does not deadlock
2989,50725,Change Modbus error message to bytes
2990,50090,Add support for Oracle DB in recorder
2991,50056,Add Fritz services
2992,51148,Pass metadata when casting an app
2993,51951,Clean up stream refactor
2994,52830,Support for Fritz!DECT 500 lightbulbs
2995,53752,Add webOS Smart TV device triggers
2996,56668,Add keyboard event type to keyboard_remote
2997,56706,Add more sensor types for airthings devices
2998,61346,Reduce cpu requirements for apple_tv mdns and discovery
2999,60938,Fix BMW Connected Drive
3000,60022,Add missing MQTT lock.open
3001,58040,Rework octoprint
3002,57598,Add local only users
3003,63937,Implement binary_sensor in yale_smart_alarm
3004,62642,Bump mypy to 0.930
3005,63754,Address late Shelly review
3006,63768,Add UniFi Protect global services
3007,63577,Use Platform enum
3008,65166,Add support for effects to tplink light strips
3009,65201,Make this variable available in template entities
3010,65359,Fix MQTT expire_after effects after reloading
3011,65456,Add kmtronic device_info
3012,65503,Improve code quality sensibo
3013,64879,Add detailed status for UptimeRobot
3014,64440,Add MQTT siren platform
3015,66129,Add button entity to ping zwave_js node
3016,66202,Refactor Plugwise command handling
3017,66256,Support browsing multiple Spotify accounts
3018,67884,Add sensor platform to Kaleidescape
3019,67906,Align selectors with frontend updates
3020,68010,Update google calendar integration with a config flow
3021,69210,Refactor Plugwise select and add regulation_mode selector
3022,69731,Reduce the number of queries needed to compile statistics
3023,68447,Add all option to light group
3024,68457,Add config flow for utility_meter
3025,71455,Migrate sabnzbd sensors unique ids
3026,71700,Create Update entities for Ubiquiti network devices
3027,73047,Add device_info to Glances entities
3028,102433,Add buttons to connect/disconnect the Idasen Desk
3029,73272,Add Home Assistant Yellow integration
3030,74619,"Match config entries for dlna_dmr based on device MAC, in addition to UDN"
3031,73715,Allow multiple google calendar config entries
3032,76610,"Bump plugwise to v0.21.3, add related new features"
3033,78952,Add nibe heat pump climate entities
3034,78671,Add iBeacon Tracker integration
3035,80253,Rename IMPERIAL_SYSTEM to US_CUSTOMARY_SYSTEM
3036,80166,Powerview Add Battery Option Selection
3037,81045,Add sensor platform to Sun
3038,83560,Update intent response
3039,84332,"Add ""Schedule Part"" enum sensor to Venstar thermostat"
3040,84942,Make client tracker use common UniFi entity class
3041,85234,Add state attributes translation and available modes for Sensibo
3042,84262,Split out part of update sensor to a common UniFi entity class
3043,86328,Add diagnostics to Starlink
3044,88346,Add callback support to nuki
3045,89562,Add Update entities to TP-Link Omada integration
3046,90767,Allow setting an entity's name by its device class
3047,91142,Preserves config flow information in case of error for SQL
3048,91259,Bump locationsharinglib to 5.0.1
3049,91972,Add Roborock Consumable sensors
3050,93161,Fix Airzone min/max climate temperatures
3051,98282,Add moisture sensors entities for gardena
3052,100711,Add device class to denonavr
3053,100774,Expose bluetooth availability tracking interval controls to integrations
3054,86119,Support HTTPS connections to Huawei LTE devices
3055,105175,Add prices service calls for easyEnergy
3056,106774,Add try-catch for invalid auth to Tado
3057,108952,Fix error when passing a whole number to location selector
3058,106897,Expose goodwe grid_export switch
3059,108937,Handle GeoJSON int to str conversion when the name is an int
3060,109925,Add myuplink diagnostics download
3061,110206,Bump datapoint to 0.9.9 + re-enable Met Office Integration
3062,108237,Add calendar platform to La Marzocco
3063,110928,Rework how shade updates are processed in powerview
3064,88966,Add new units to volume flow rate
3065,112720,Allow on demand platform setup for mqtt
3066,63035,Add additional service to set advanced Hue scene options
3067,114422,Add UniFi WLAN regenerate password button
3068,111478,Add a service to get maps for Roborock
3069,73152,Add diagnostic sensors for TotalConnect
3070,110066,Make recorder.purge_entities require at least one entity filter value
3071,115445,Intent target matching and media player enhancements
3072,110475,Correct state class of ecowitt hourly rain rate sensors
3073,117230,Add binary sensor platform to Teslemetry
3074,117644,LLM Tools support for Google Generative AI integration
3075,117951,Create bound callback_message_received method for handling mqtt callbacks
3076,113957,Enable Ruff PT012
3077,117765,Add climate platform for tplink
3078,104493,Remove duplicate sensors on single phase HomeWizard meters
3079,116200,Skip poll of HKC accessory if reachable and chars are watchable
3080,118661,Add select platform to myuplink
3081,122575,Add additional tests for Matter update entity
3082,123753,Add state for alarm_control_panel in Prometheus
3083,120775,Add calendar to Husqvarna Automower
3084,123075,Add Bang & Olufsen websocket testing
3085,125495,Fix serial handling in ViCare integration
3086,126256,Add connection test feature to assist_satellite
3087,127000,Add cast skill action to Habitica integration
3088,126081,Add scene support to WMS WebControl pro
3089,127115,Add config_flow helper to get reauth/reconfigure config entry
3090,127481,Restore __slots__ to registry entries
3091,115754,Deprecate modbus:restart service
3092,124373,Add conversation agent to Wyoming
3093,129020,Remove go2rtc config flow
3094,9315,Added Zyxel Keenetic NDMS2 based routers support for device tracking
3095,9432,Cover component for RFlink
3096,9589,MQTT climate platform [continuation of #8750]
3097,10295,"Fix WUnderground error handling, rework entity methods"
3098,8238,DHT support for humidity and temperature offset
3099,7160,Update ios.py
3100,6605,Add multi phone numbers support
3101,4193,Cisco IOS Support
3102,5856,Stop using entity_picture that is known to be bad.
3103,6444,Support for Blink Camera System
3104,10907,Correction of Samsung Power OFF behaviour
3105,11023,Added rainsensor
3106,11103,Add enable_output service to Yamaha platform
3107,11235,Plex refactor
3108,12433,MQTT Static Typing
3109,15364,Narrow scope of various pylint inline disables
3110,15096,Fix bt_home_hub_5 device tracker
3111,13731,Adds SigFox sensor
3112,11193,DoorBird feature update
3113,16339,Replace api_password in Camera.Push
3114,16453,Long-lived access token
3115,17415,Fix google assistant request sync service call
3116,17225,Make rmvtransport async
3117,18456,Fix mqtt cover inverted
3118,17035,Add support for Hass.io discovery feature for Add-ons
3119,19297,Add Prezzibenzina (Italian Fuel Price) Sensor
3120,18190,Add support for Google Home device tracking
3121,22200,Fixing the api_streams sensor
3122,99209,Use DataUpdate coordinator for Transmission
3123,22105,Consolidate the netgear_lte configuration
3124,22400,Turn light off if brightness is 0
3125,26462,Refactor nzbget to support future platform changes
3126,27334,Refactor Tradfri constants
3127,26563,Add pcal9535a integration
3128,24429,Support ZLO device types to support newer Zigbee devices in ZHA
3129,25375,Improve and align Rejseplanen with other transport components (Breaking)
3130,28297,Connect rfxtrx to a device over a tcp connection
3131,30189,Optimistically set tplink light states
3132,30639,ZHA cover device support
3133,31163,Introduce unique_id for lastfm to allow changing entity_id in backwards compatible way
3134,31292,Update bt_smarthub component making it compatible with smarthub 2
3135,28680,Fix supported_features in MQTT fan
3136,31989,Add MQTT WS command to remove device
3137,31848,Convert august to async so a token refresh lock can be used
3138,32133,Add Config flow to august
3139,31748,Squeezebox add query and sync
3140,35693,Bump PyWeMo version to 0.4.43
3141,36001,Add spider config flow
3142,35442,Add config flow to pi_hole integration
3143,35822,Improve history api performance
3144,36686,Adds median to min_max component
3145,36479,Set state for MQTT entities to 'unavailable' when no connection to broker
3146,38555,Add support for Philips Hue Smart Button
3147,36932,Proxy support for rest sensor/binary_sensor
3148,38817,Add Rachio zone moisture service
3149,38867,Add sympathy review check box to PR template
3150,39729,Add Kodi media browser support
3151,43221,Add shelly installed firmware info
3152,42718,Use own CoAP lib and support for multicast updates
3153,40679,Bump pyRFXtrx to 0.26 and deprecate debug config key
3154,44563,Add Vicare set mode service
3155,46657,Support all Xiaomi Miio gateway switches
3156,46086,Fix missing glances temperature sensors
3157,46795,"Add ""cron patterns"" to define utility_meter cycles"
3158,44161,Increase test coverage for stream worker
3159,46964,Add Xiaomi Miio sensor config flow
3160,46422,Add support for v6 features to philips js integration
3161,48274,Provide api to see which integrations are being loaded
3162,48318,Build images on GitHub actions
3163,101784,Increase timeouts in Minecraft Server
3164,49677,Fix KNX unique_id
3165,49717,Make Netatmo use async pyatmo
3166,48169,Allow specifying template entities based on triggers
3167,48519,Add flux_led RGBCW and RGBWW modes
3168,50387,Use zoneinfo instead of dateutil
3169,50390,Add firmware updates support for zwave_js
3170,50186,Reduce boilerplate to abort for matching config entries
3171,50422,Enable strict type checks for onewire
3172,50429,Convert nmap_tracker to be a config flow
3173,51893,Convert openweathermap dewpoint from kelvin to celcius
3174,51786,Add number entity to KNX
3175,52022,Add screenlogic reconnect
3176,53411,Add motionEye services
3177,53531,Use EntityDescription - rova
3178,52972,Pylint 2.9.3
3179,53846,Add speed conversion function
3180,54532,Improve Tractive
3181,54745,Add device tracker platform to Renault integration
3182,54728,Improve MyQ code quality through creation of MyQ entity
3183,54846,Add config flow to Rainforest EAGLE-200
3184,56232,Fully type Jewish Calendar
3185,56373,Add Tuya v2 scene platform
3186,56619,Prioritize channels for homematic event subscriptions
3187,56080,Generic thermostat presets
3188,58646,Use DeviceEntryType in non-typechecked code too
3189,58754,Fix incorrect entity category in Advantage Air
3190,58917,Add long term statistics to buienradar
3191,59549,Mill local access
3192,61090,Support publishing MQTT messages with raw bytes payloads
3193,60947,Add zwave_js fan preset modes and enable them for Inovelli LZW36
3194,59971,Sensor: Handle local->UTC conversion and reject timezoneless timestamps
3195,59919,Only accept valid hvac actions sent via mqtt
3196,57727,Add average template function and filter
3197,63697,Extract fibaro switch energy attributes into sensors
3198,63643,Implement lock to yale_smart_alarm
3199,65077,Add a base class for Intellifire entities
3200,65132,Add sensor platform to Z-Wave.Me integration
3201,65239,Improve code quality telnet
3202,102734,Add additional sensors to ecoforest integration
3203,67018,Fix lyric climate
3204,66965,Remove deprecated yaml config from bmw_connected_drive
3205,102607,Add Freebox Home alarm panel
3206,69700,Add deprecation warning for statistics integration default buffer_size
3207,70584,Wallbox add Switch Platform
3208,70456,Refactor tracking of the recorder run history
3209,71018,Add custom panel for KNX integration
3210,70857,Migrate wemo light to ColorMode
3211,102500,Add modernized fitbit battery level sensor
3212,71432,Trafikverket Train sensor and attributes to new sensors
3213,75323,"Add support for non-serialized devices (light, switch, cover, fan in RA3 Zones)"
3214,75425,Add light platform to Advantage Air
3215,73746,Powerview dataclass
3216,73629,Use a TypedDict for REPORT_CONFIG in zha
3217,77842,Move Melnor Bluetooth switches to sub-services off the main device
3218,76231,Fix Life360 recovery from server errors
3219,77439,Add orientation transforms to stream
3220,79513,Add support for parent_device field so entities are nested within Keypad Devices
3221,78653,Add support for controlling manual watering time on Melnor Bluetooth devices
3222,78553,Rework Z-Wave.Me to group entities of one physical devices
3223,80295,Add Risk of Fire sensor to IPMA
3224,81885,AVM Fritz!Box SmartHome: Integrate Templates
3225,81680,UniFi switch entity description
3226,83733,Expose async_scanner_devices_by_address from the bluetooth api
3227,83837,Add blebox discovery/zeroconf
3228,85264,Make API key mandatory for PI-Hole
3229,87865,Add Reolink update entity
3230,88165,Enable Ruff PT006
3231,86768,Add configuration options to OpenAI integration
3232,86686,Replace assert False by raising an error
3233,90172,Improve logging for unavailable sonos hosts
3234,90894,Dynamically size recorder max backlog based on available memory
3235,92814,Implement OpenSky library
3236,93583,Add Airzone Cloud Binary Sensors support
3237,94209,Add Number platform to Roborock
